ts,role,desc,path
2025-09-17 03:20:42,research,skim + summarize objectives for item_13,item_13
2025-09-17 03:20:42,analysis,outline value props and risks for item_13,item_13
2025-09-17 03:20:42,data,define KPIs and freshness for BI,item_13
2025-09-17 03:20:42,growth,prepare 3 posts + 10 DMs plan,item_13
2025-09-17 03:20:42,pm,timeline + risk register,item_13
2025-09-17 03:20:42,advisor,review blueprint and sign-off,item_13
2025-09-17 03:20:42,research,skim + summarize objectives for item_14,item_14
2025-09-17 03:20:42,analysis,outline value props and risks for item_14,item_14
2025-09-17 03:20:43,data,define KPIs and freshness for BI,item_14
2025-09-17 03:20:43,growth,prepare 3 posts + 10 DMs plan,item_14
2025-09-17 03:20:43,pm,timeline + risk register,item_14
2025-09-17 03:20:43,advisor,review blueprint and sign-off,item_14
2025-09-17 03:20:43,research,skim + summarize objectives for item_15,item_15
2025-09-17 03:20:43,analysis,outline value props and risks for item_15,item_15
2025-09-17 03:20:43,data,define KPIs and freshness for BI,item_15
2025-09-17 03:20:43,growth,prepare 3 posts + 10 DMs plan,item_15
2025-09-17 03:20:43,pm,timeline + risk register,item_15
2025-09-17 03:20:43,advisor,review blueprint and sign-off,item_15
2025-09-17 03:20:43,research,skim + summarize objectives for item_16,item_16
2025-09-17 03:20:43,analysis,outline value props and risks for item_16,item_16
2025-09-17 03:20:43,data,define KPIs and freshness for BI,item_16
2025-09-17 03:20:43,growth,prepare 3 posts + 10 DMs plan,item_16
2025-09-17 03:20:43,pm,timeline + risk register,item_16
2025-09-17 03:20:43,advisor,review blueprint and sign-off,item_16
2025-09-17 03:20:43,research,skim + summarize objectives for item_17,item_17
2025-09-17 03:20:43,analysis,outline value props and risks for item_17,item_17
2025-09-17 03:20:43,data,define KPIs and freshness for BI,item_17
2025-09-17 03:20:43,growth,prepare 3 posts + 10 DMs plan,item_17
2025-09-17 03:20:44,pm,timeline + risk register,item_17
2025-09-17 03:20:44,advisor,review blueprint and sign-off,item_17
2025-09-17 03:20:44,research,skim + summarize objectives for item_18,item_18
2025-09-17 03:20:44,analysis,outline value props and risks for item_18,item_18
2025-09-17 03:20:44,data,define KPIs and freshness for BI,item_18
2025-09-17 03:20:44,growth,prepare 3 posts + 10 DMs plan,item_18
2025-09-17 03:20:44,pm,timeline + risk register,item_18
2025-09-17 03:20:44,advisor,review blueprint and sign-off,item_18
2025-09-17 03:20:44,research,skim + summarize objectives for item_19,item_19
2025-09-17 03:20:44,analysis,outline value props and risks for item_19,item_19
2025-09-17 03:20:44,data,define KPIs and freshness for BI,item_19
2025-09-17 03:20:44,growth,prepare 3 posts + 10 DMs plan,item_19
2025-09-17 03:20:44,pm,timeline + risk register,item_19
2025-09-17 03:20:44,advisor,review blueprint and sign-off,item_19
2025-09-17 03:20:44,research,skim + summarize objectives for item_20,item_20
2025-09-17 03:20:44,analysis,outline value props and risks for item_20,item_20
2025-09-17 03:20:44,data,define KPIs and freshness for BI,item_20
2025-09-17 03:20:44,growth,prepare 3 posts + 10 DMs plan,item_20
2025-09-17 03:20:44,pm,timeline + risk register,item_20
2025-09-17 03:20:44,advisor,review blueprint and sign-off,item_20
2025-09-17 03:20:45,research,skim + summarize objectives for item_21,item_21
2025-09-17 03:20:45,analysis,outline value props and risks for item_21,item_21
2025-09-17 03:20:45,data,define KPIs and freshness for BI,item_21
2025-09-17 03:20:45,growth,prepare 3 posts + 10 DMs plan,item_21
2025-09-17 03:20:45,pm,timeline + risk register,item_21
2025-09-17 03:20:45,advisor,review blueprint and sign-off,item_21
2025-09-17 03:20:45,research,skim + summarize objectives for item_22,item_22
2025-09-17 03:20:45,analysis,outline value props and risks for item_22,item_22
2025-09-17 03:20:45,data,define KPIs and freshness for BI,item_22
2025-09-17 03:20:45,growth,prepare 3 posts + 10 DMs plan,item_22
2025-09-17 03:20:45,pm,timeline + risk register,item_22
2025-09-17 03:20:45,advisor,review blueprint and sign-off,item_22
2025-09-17 03:20:45,research,skim + summarize objectives for item_23,item_23
2025-09-17 03:20:45,analysis,outline value props and risks for item_23,item_23
2025-09-17 03:20:45,data,define KPIs and freshness for BI,item_23
2025-09-17 03:20:45,growth,prepare 3 posts + 10 DMs plan,item_23
2025-09-17 03:20:45,pm,timeline + risk register,item_23
2025-09-17 03:20:45,advisor,review blueprint and sign-off,item_23
2025-09-17 03:20:45,research,skim + summarize objectives for item_24,item_24
2025-09-17 03:20:45,analysis,outline value props and risks for item_24,item_24
2025-09-17 03:20:47,data,define KPIs and freshness for BI,item_24
2025-09-17 03:20:47,growth,prepare 3 posts + 10 DMs plan,item_24
2025-09-17 03:20:47,pm,timeline + risk register,item_24
2025-09-17 03:20:47,advisor,review blueprint and sign-off,item_24
2025-09-17 03:20:47,research,skim + summarize objectives for item_25,item_25
2025-09-17 03:20:47,analysis,outline value props and risks for item_25,item_25
2025-09-17 03:20:47,data,define KPIs and freshness for BI,item_25
2025-09-17 03:20:47,growth,prepare 3 posts + 10 DMs plan,item_25
2025-09-17 03:20:47,pm,timeline + risk register,item_25
2025-09-17 03:20:47,advisor,review blueprint and sign-off,item_25
2025-09-17 03:20:47,research,skim + summarize objectives for item_26,item_26
2025-09-17 03:20:47,analysis,outline value props and risks for item_26,item_26
2025-09-17 03:20:47,data,define KPIs and freshness for BI,item_26
2025-09-17 03:20:47,growth,prepare 3 posts + 10 DMs plan,item_26
2025-09-17 03:20:47,pm,timeline + risk register,item_26
2025-09-17 03:20:47,advisor,review blueprint and sign-off,item_26
2025-09-17 03:20:47,research,skim + summarize objectives for item_27,item_27
2025-09-17 03:20:47,analysis,outline value props and risks for item_27,item_27
2025-09-17 03:20:47,data,define KPIs and freshness for BI,item_27
2025-09-17 03:20:47,growth,prepare 3 posts + 10 DMs plan,item_27
2025-09-17 03:20:48,pm,timeline + risk register,item_27
2025-09-17 03:20:48,advisor,review blueprint and sign-off,item_27
2025-09-17 03:20:48,research,skim + summarize objectives for item_28,item_28
2025-09-17 03:20:48,analysis,outline value props and risks for item_28,item_28
2025-09-17 03:20:48,data,define KPIs and freshness for BI,item_28
2025-09-17 03:20:48,growth,prepare 3 posts + 10 DMs plan,item_28
2025-09-17 03:20:48,pm,timeline + risk register,item_28
2025-09-17 03:20:48,advisor,review blueprint and sign-off,item_28
2025-09-17 03:20:48,research,skim + summarize objectives for item_29,item_29
2025-09-17 03:20:48,analysis,outline value props and risks for item_29,item_29
2025-09-17 03:20:48,data,define KPIs and freshness for BI,item_29
2025-09-17 03:20:48,growth,prepare 3 posts + 10 DMs plan,item_29
2025-09-17 03:20:48,pm,timeline + risk register,item_29
2025-09-17 03:20:48,advisor,review blueprint and sign-off,item_29
2025-09-17 03:20:48,research,skim + summarize objectives for item_30,item_30
2025-09-17 03:20:48,analysis,outline value props and risks for item_30,item_30
2025-09-17 03:20:48,data,define KPIs and freshness for BI,item_30
2025-09-17 03:20:48,growth,prepare 3 posts + 10 DMs plan,item_30
2025-09-17 03:20:48,pm,timeline + risk register,item_30
2025-09-17 03:20:48,advisor,review blueprint and sign-off,item_30
2025-09-17 03:20:49,research,skim + summarize objectives for item_31,item_31
2025-09-17 03:20:49,analysis,outline value props and risks for item_31,item_31
2025-09-17 03:20:49,data,define KPIs and freshness for BI,item_31
2025-09-17 03:20:49,growth,prepare 3 posts + 10 DMs plan,item_31
2025-09-17 03:20:49,pm,timeline + risk register,item_31
2025-09-17 03:20:49,advisor,review blueprint and sign-off,item_31
2025-09-17 03:20:49,research,skim + summarize objectives for item_32,item_32
2025-09-17 03:20:49,analysis,outline value props and risks for item_32,item_32
2025-09-17 03:20:49,data,define KPIs and freshness for BI,item_32
2025-09-17 03:20:49,growth,prepare 3 posts + 10 DMs plan,item_32
2025-09-17 03:20:49,pm,timeline + risk register,item_32
2025-09-17 03:20:49,advisor,review blueprint and sign-off,item_32
2025-09-17 03:20:49,research,skim + summarize objectives for item_33,item_33
2025-09-17 03:20:49,analysis,outline value props and risks for item_33,item_33
2025-09-17 03:20:49,data,define KPIs and freshness for BI,item_33
2025-09-17 03:20:49,growth,prepare 3 posts + 10 DMs plan,item_33
2025-09-17 03:20:49,pm,timeline + risk register,item_33
2025-09-17 03:20:49,advisor,review blueprint and sign-off,item_33
2025-09-17 04:00:21,research,skim + summarize objectives for item_1,item_1
2025-09-17 04:00:21,analysis,outline value props and risks for item_1,item_1
2025-09-17 04:00:21,data,define KPIs and freshness for BI,item_1
2025-09-17 04:00:21,growth,prepare 3 posts + 10 DMs plan,item_1
2025-09-17 04:00:21,pm,timeline + risk register,item_1
2025-09-17 04:00:21,advisor,review blueprint and sign-off,item_1
2025-09-17 04:00:21,research,skim + summarize objectives for item_2,item_2
2025-09-17 04:00:21,analysis,outline value props and risks for item_2,item_2
2025-09-17 04:00:21,data,define KPIs and freshness for BI,item_2
2025-09-17 04:00:21,growth,prepare 3 posts + 10 DMs plan,item_2
2025-09-17 04:00:21,pm,timeline + risk register,item_2
2025-09-17 04:00:21,advisor,review blueprint and sign-off,item_2
2025-09-17 04:00:21,research,skim + summarize objectives for item_3,item_3
2025-09-17 04:00:21,analysis,outline value props and risks for item_3,item_3
2025-09-17 04:00:21,data,define KPIs and freshness for BI,item_3
2025-09-17 04:00:21,growth,prepare 3 posts + 10 DMs plan,item_3
2025-09-17 04:00:21,pm,timeline + risk register,item_3
2025-09-17 04:00:21,advisor,review blueprint and sign-off,item_3
2025-09-17 04:00:21,research,skim + summarize objectives for item_4,item_4
2025-09-17 04:00:21,analysis,outline value props and risks for item_4,item_4
2025-09-17 04:00:23,data,define KPIs and freshness for BI,item_4
2025-09-17 04:00:23,growth,prepare 3 posts + 10 DMs plan,item_4
2025-09-17 04:00:23,pm,timeline + risk register,item_4
2025-09-17 04:00:23,advisor,review blueprint and sign-off,item_4
2025-09-17 04:00:23,research,skim + summarize objectives for item_5,item_5
2025-09-17 04:00:23,analysis,outline value props and risks for item_5,item_5
2025-09-17 04:00:23,data,define KPIs and freshness for BI,item_5
2025-09-17 04:00:23,growth,prepare 3 posts + 10 DMs plan,item_5
2025-09-17 04:00:23,pm,timeline + risk register,item_5
2025-09-17 04:00:23,advisor,review blueprint and sign-off,item_5
2025-09-17 04:00:23,research,skim + summarize objectives for item_6,item_6
2025-09-17 04:00:23,analysis,outline value props and risks for item_6,item_6
2025-09-17 04:00:23,data,define KPIs and freshness for BI,item_6
2025-09-17 04:00:23,growth,prepare 3 posts + 10 DMs plan,item_6
2025-09-17 04:00:23,pm,timeline + risk register,item_6
2025-09-17 04:00:23,advisor,review blueprint and sign-off,item_6
2025-09-17 04:00:23,research,skim + summarize objectives for item_7,item_7
2025-09-17 04:00:23,analysis,outline value props and risks for item_7,item_7
2025-09-17 04:00:23,data,define KPIs and freshness for BI,item_7
2025-09-17 04:00:23,growth,prepare 3 posts + 10 DMs plan,item_7
2025-09-17 04:00:24,pm,timeline + risk register,item_7
2025-09-17 04:00:24,advisor,review blueprint and sign-off,item_7
2025-09-17 04:00:24,research,skim + summarize objectives for item_8,item_8
2025-09-17 04:00:24,analysis,outline value props and risks for item_8,item_8
2025-09-17 04:00:24,data,define KPIs and freshness for BI,item_8
2025-09-17 04:00:24,growth,prepare 3 posts + 10 DMs plan,item_8
2025-09-17 04:00:24,pm,timeline + risk register,item_8
2025-09-17 04:00:24,advisor,review blueprint and sign-off,item_8
2025-09-17 04:00:24,research,skim + summarize objectives for item_9,item_9
2025-09-17 04:00:24,analysis,outline value props and risks for item_9,item_9
2025-09-17 04:00:24,data,define KPIs and freshness for BI,item_9
2025-09-17 04:00:24,growth,prepare 3 posts + 10 DMs plan,item_9
2025-09-17 04:00:24,pm,timeline + risk register,item_9
2025-09-17 04:00:24,advisor,review blueprint and sign-off,item_9
2025-09-17 04:00:24,research,skim + summarize objectives for item_10,item_10
2025-09-17 04:00:24,analysis,outline value props and risks for item_10,item_10
2025-09-17 04:00:24,data,define KPIs and freshness for BI,item_10
2025-09-17 04:00:24,growth,prepare 3 posts + 10 DMs plan,item_10
2025-09-17 04:00:24,pm,timeline + risk register,item_10
2025-09-17 04:00:24,advisor,review blueprint and sign-off,item_10
2025-09-17 04:00:25,research,skim + summarize objectives for item_11,item_11
2025-09-17 04:00:25,analysis,outline value props and risks for item_11,item_11
2025-09-17 04:00:25,data,define KPIs and freshness for BI,item_11
2025-09-17 04:00:25,growth,prepare 3 posts + 10 DMs plan,item_11
2025-09-17 04:00:25,pm,timeline + risk register,item_11
2025-09-17 04:00:25,advisor,review blueprint and sign-off,item_11
2025-09-17 04:00:25,research,skim + summarize objectives for item_12,item_12
2025-09-17 04:00:25,analysis,outline value props and risks for item_12,item_12
2025-09-17 04:00:25,data,define KPIs and freshness for BI,item_12
2025-09-17 04:00:25,growth,prepare 3 posts + 10 DMs plan,item_12
2025-09-17 04:00:25,pm,timeline + risk register,item_12
2025-09-17 04:00:25,advisor,review blueprint and sign-off,item_12
2025-09-17 04:00:25,research,skim + summarize objectives for item_13,item_13
2025-09-17 04:00:25,analysis,outline value props and risks for item_13,item_13
2025-09-17 04:00:25,data,define KPIs and freshness for BI,item_13
2025-09-17 04:00:25,growth,prepare 3 posts + 10 DMs plan,item_13
2025-09-17 04:00:25,pm,timeline + risk register,item_13
2025-09-17 04:00:25,advisor,review blueprint and sign-off,item_13
2025-09-17 04:00:25,research,skim + summarize objectives for item_14,item_14
2025-09-17 04:00:25,analysis,outline value props and risks for item_14,item_14
2025-09-17 04:00:26,data,define KPIs and freshness for BI,item_14
2025-09-17 04:00:26,growth,prepare 3 posts + 10 DMs plan,item_14
2025-09-17 04:00:26,pm,timeline + risk register,item_14
2025-09-17 04:00:26,advisor,review blueprint and sign-off,item_14
2025-09-17 04:00:26,research,skim + summarize objectives for item_15,item_15
2025-09-17 04:00:26,analysis,outline value props and risks for item_15,item_15
2025-09-17 04:00:26,data,define KPIs and freshness for BI,item_15
2025-09-17 04:00:26,growth,prepare 3 posts + 10 DMs plan,item_15
2025-09-17 04:00:26,pm,timeline + risk register,item_15
2025-09-17 04:00:26,advisor,review blueprint and sign-off,item_15
2025-09-17 04:00:26,research,skim + summarize objectives for item_16,item_16
2025-09-17 04:00:26,analysis,outline value props and risks for item_16,item_16
2025-09-17 04:00:26,data,define KPIs and freshness for BI,item_16
2025-09-17 04:00:26,growth,prepare 3 posts + 10 DMs plan,item_16
2025-09-17 04:00:26,pm,timeline + risk register,item_16
2025-09-17 04:00:26,advisor,review blueprint and sign-off,item_16
2025-09-17 04:00:26,research,skim + summarize objectives for item_17,item_17
2025-09-17 04:00:26,analysis,outline value props and risks for item_17,item_17
2025-09-17 04:00:26,data,define KPIs and freshness for BI,item_17
2025-09-17 04:00:26,growth,prepare 3 posts + 10 DMs plan,item_17
2025-09-17 04:00:27,pm,timeline + risk register,item_17
2025-09-17 04:00:27,advisor,review blueprint and sign-off,item_17
2025-09-17 04:00:27,research,skim + summarize objectives for item_18,item_18
2025-09-17 04:00:27,analysis,outline value props and risks for item_18,item_18
2025-09-17 04:00:27,data,define KPIs and freshness for BI,item_18
2025-09-17 04:00:27,growth,prepare 3 posts + 10 DMs plan,item_18
2025-09-17 04:00:27,pm,timeline + risk register,item_18
2025-09-17 04:00:27,advisor,review blueprint and sign-off,item_18
2025-09-17 04:00:27,research,skim + summarize objectives for item_19,item_19
2025-09-17 04:00:27,analysis,outline value props and risks for item_19,item_19
2025-09-17 04:00:27,data,define KPIs and freshness for BI,item_19
2025-09-17 04:00:27,growth,prepare 3 posts + 10 DMs plan,item_19
2025-09-17 04:00:27,pm,timeline + risk register,item_19
2025-09-17 04:00:27,advisor,review blueprint and sign-off,item_19
2025-09-17 04:00:27,research,skim + summarize objectives for item_20,item_20
2025-09-17 04:00:27,analysis,outline value props and risks for item_20,item_20
2025-09-17 04:00:27,data,define KPIs and freshness for BI,item_20
2025-09-17 04:00:27,growth,prepare 3 posts + 10 DMs plan,item_20
2025-09-17 04:00:27,pm,timeline + risk register,item_20
2025-09-17 04:00:27,advisor,review blueprint and sign-off,item_20
2025-09-17 04:00:28,research,skim + summarize objectives for item_21,item_21
2025-09-17 04:00:28,analysis,outline value props and risks for item_21,item_21
2025-09-17 04:00:28,data,define KPIs and freshness for BI,item_21
2025-09-17 04:00:28,growth,prepare 3 posts + 10 DMs plan,item_21
2025-09-17 04:00:28,pm,timeline + risk register,item_21
2025-09-17 04:00:28,advisor,review blueprint and sign-off,item_21
2025-09-17 04:00:28,research,skim + summarize objectives for item_22,item_22
2025-09-17 04:00:28,analysis,outline value props and risks for item_22,item_22
2025-09-17 04:00:28,data,define KPIs and freshness for BI,item_22
2025-09-17 04:00:28,growth,prepare 3 posts + 10 DMs plan,item_22
2025-09-17 04:00:28,pm,timeline + risk register,item_22
2025-09-17 04:00:28,advisor,review blueprint and sign-off,item_22
2025-09-17 04:00:28,research,skim + summarize objectives for item_23,item_23
2025-09-17 04:00:28,analysis,outline value props and risks for item_23,item_23
2025-09-17 04:00:28,data,define KPIs and freshness for BI,item_23
2025-09-17 04:00:28,growth,prepare 3 posts + 10 DMs plan,item_23
2025-09-17 04:00:28,pm,timeline + risk register,item_23
2025-09-17 04:00:28,advisor,review blueprint and sign-off,item_23
2025-09-17 04:00:28,research,skim + summarize objectives for item_24,item_24
2025-09-17 04:00:28,analysis,outline value props and risks for item_24,item_24
2025-09-17 04:00:29,data,define KPIs and freshness for BI,item_24
2025-09-17 04:00:29,growth,prepare 3 posts + 10 DMs plan,item_24
2025-09-17 04:00:29,pm,timeline + risk register,item_24
2025-09-17 04:00:29,advisor,review blueprint and sign-off,item_24
2025-09-17 04:00:29,research,skim + summarize objectives for item_25,item_25
2025-09-17 04:00:29,analysis,outline value props and risks for item_25,item_25
2025-09-17 04:00:29,data,define KPIs and freshness for BI,item_25
2025-09-17 04:00:29,growth,prepare 3 posts + 10 DMs plan,item_25
2025-09-17 04:00:29,pm,timeline + risk register,item_25
2025-09-17 04:00:29,advisor,review blueprint and sign-off,item_25
2025-09-17 04:00:29,research,skim + summarize objectives for item_26,item_26
2025-09-17 04:00:29,analysis,outline value props and risks for item_26,item_26
2025-09-17 04:00:29,data,define KPIs and freshness for BI,item_26
2025-09-17 04:00:29,growth,prepare 3 posts + 10 DMs plan,item_26
2025-09-17 04:00:29,pm,timeline + risk register,item_26
2025-09-17 04:00:29,advisor,review blueprint and sign-off,item_26
2025-09-17 04:00:29,research,skim + summarize objectives for item_27,item_27
2025-09-17 04:00:29,analysis,outline value props and risks for item_27,item_27
2025-09-17 04:00:29,data,define KPIs and freshness for BI,item_27
2025-09-17 04:00:29,growth,prepare 3 posts + 10 DMs plan,item_27
2025-09-17 04:00:30,pm,timeline + risk register,item_27
2025-09-17 04:00:30,advisor,review blueprint and sign-off,item_27
2025-09-17 04:00:30,research,skim + summarize objectives for item_28,item_28
2025-09-17 04:00:30,analysis,outline value props and risks for item_28,item_28
2025-09-17 04:00:30,data,define KPIs and freshness for BI,item_28
2025-09-17 04:00:30,growth,prepare 3 posts + 10 DMs plan,item_28
2025-09-17 04:00:30,pm,timeline + risk register,item_28
2025-09-17 04:00:30,advisor,review blueprint and sign-off,item_28
2025-09-17 04:00:30,research,skim + summarize objectives for item_29,item_29
2025-09-17 04:00:30,analysis,outline value props and risks for item_29,item_29
2025-09-17 04:00:30,data,define KPIs and freshness for BI,item_29
2025-09-17 04:00:30,growth,prepare 3 posts + 10 DMs plan,item_29
2025-09-17 04:00:30,pm,timeline + risk register,item_29
2025-09-17 04:00:30,advisor,review blueprint and sign-off,item_29
2025-09-17 04:00:30,research,skim + summarize objectives for item_30,item_30
2025-09-17 04:00:30,analysis,outline value props and risks for item_30,item_30
2025-09-17 04:00:30,data,define KPIs and freshness for BI,item_30
2025-09-17 04:00:30,growth,prepare 3 posts + 10 DMs plan,item_30
2025-09-17 04:00:30,pm,timeline + risk register,item_30
2025-09-17 04:00:30,advisor,review blueprint and sign-off,item_30
2025-09-17 04:00:31,research,skim + summarize objectives for item_31,item_31
2025-09-17 04:00:31,analysis,outline value props and risks for item_31,item_31
2025-09-17 04:00:31,data,define KPIs and freshness for BI,item_31
2025-09-17 04:00:31,growth,prepare 3 posts + 10 DMs plan,item_31
2025-09-17 04:00:31,pm,timeline + risk register,item_31
2025-09-17 04:00:31,advisor,review blueprint and sign-off,item_31
2025-09-17 04:00:31,research,skim + summarize objectives for item_32,item_32
2025-09-17 04:00:31,analysis,outline value props and risks for item_32,item_32
2025-09-17 04:00:31,data,define KPIs and freshness for BI,item_32
2025-09-17 04:00:31,growth,prepare 3 posts + 10 DMs plan,item_32
2025-09-17 04:00:31,pm,timeline + risk register,item_32
2025-09-17 04:00:31,advisor,review blueprint and sign-off,item_32
2025-09-17 04:00:31,research,skim + summarize objectives for item_33,item_33
2025-09-17 04:00:31,analysis,outline value props and risks for item_33,item_33
2025-09-17 04:00:31,data,define KPIs and freshness for BI,item_33
2025-09-17 04:00:31,growth,prepare 3 posts + 10 DMs plan,item_33
2025-09-17 04:00:31,pm,timeline + risk register,item_33
2025-09-17 04:00:31,advisor,review blueprint and sign-off,item_33
2025-09-17 04:05:15,research,skim + summarize objectives for item_1,item_1
2025-09-17 04:05:15,analysis,outline value props and risks for item_1,item_1
2025-09-17 04:05:15,data,define KPIs and freshness for BI,item_1
2025-09-17 04:05:15,growth,prepare 3 posts + 10 DMs plan,item_1
2025-09-17 04:05:15,pm,timeline + risk register,item_1
2025-09-17 04:05:15,advisor,review blueprint and sign-off,item_1
2025-09-17 04:05:15,research,skim + summarize objectives for item_2,item_2
2025-09-17 04:05:15,analysis,outline value props and risks for item_2,item_2
2025-09-17 04:05:15,data,define KPIs and freshness for BI,item_2
2025-09-17 04:05:15,growth,prepare 3 posts + 10 DMs plan,item_2
2025-09-17 04:05:15,pm,timeline + risk register,item_2
2025-09-17 04:05:15,advisor,review blueprint and sign-off,item_2
2025-09-17 04:05:15,research,skim + summarize objectives for item_3,item_3
2025-09-17 04:05:15,analysis,outline value props and risks for item_3,item_3
2025-09-17 04:05:15,data,define KPIs and freshness for BI,item_3
2025-09-17 04:05:15,growth,prepare 3 posts + 10 DMs plan,item_3
2025-09-17 04:05:15,pm,timeline + risk register,item_3
2025-09-17 04:05:15,advisor,review blueprint and sign-off,item_3
2025-09-17 04:05:15,research,skim + summarize objectives for item_4,item_4
2025-09-17 04:05:15,analysis,outline value props and risks for item_4,item_4
2025-09-17 04:05:16,data,define KPIs and freshness for BI,item_4
2025-09-17 04:05:16,growth,prepare 3 posts + 10 DMs plan,item_4
2025-09-17 04:05:16,pm,timeline + risk register,item_4
2025-09-17 04:05:16,advisor,review blueprint and sign-off,item_4
2025-09-17 04:05:16,research,skim + summarize objectives for item_5,item_5
2025-09-17 04:05:16,analysis,outline value props and risks for item_5,item_5
2025-09-17 04:05:16,data,define KPIs and freshness for BI,item_5
2025-09-17 04:05:16,growth,prepare 3 posts + 10 DMs plan,item_5
2025-09-17 04:05:16,pm,timeline + risk register,item_5
2025-09-17 04:05:16,advisor,review blueprint and sign-off,item_5
2025-09-17 04:05:16,research,skim + summarize objectives for item_6,item_6
2025-09-17 04:05:16,analysis,outline value props and risks for item_6,item_6
2025-09-17 04:05:16,data,define KPIs and freshness for BI,item_6
2025-09-17 04:05:16,growth,prepare 3 posts + 10 DMs plan,item_6
2025-09-17 04:05:16,pm,timeline + risk register,item_6
2025-09-17 04:05:16,advisor,review blueprint and sign-off,item_6
2025-09-17 04:05:16,research,skim + summarize objectives for item_7,item_7
2025-09-17 04:05:16,analysis,outline value props and risks for item_7,item_7
2025-09-17 04:05:16,data,define KPIs and freshness for BI,item_7
2025-09-17 04:05:16,growth,prepare 3 posts + 10 DMs plan,item_7
2025-09-17 04:05:17,pm,timeline + risk register,item_7
2025-09-17 04:05:17,advisor,review blueprint and sign-off,item_7
2025-09-17 04:05:17,research,skim + summarize objectives for item_8,item_8
2025-09-17 04:05:17,analysis,outline value props and risks for item_8,item_8
2025-09-17 04:05:17,data,define KPIs and freshness for BI,item_8
2025-09-17 04:05:17,growth,prepare 3 posts + 10 DMs plan,item_8
2025-09-17 04:05:17,pm,timeline + risk register,item_8
2025-09-17 04:05:17,advisor,review blueprint and sign-off,item_8
2025-09-17 04:05:17,research,skim + summarize objectives for item_9,item_9
2025-09-17 04:05:17,analysis,outline value props and risks for item_9,item_9
2025-09-17 04:05:17,data,define KPIs and freshness for BI,item_9
2025-09-17 04:05:17,growth,prepare 3 posts + 10 DMs plan,item_9
2025-09-17 04:05:17,pm,timeline + risk register,item_9
2025-09-17 04:05:17,advisor,review blueprint and sign-off,item_9
2025-09-17 04:05:17,research,skim + summarize objectives for item_10,item_10
2025-09-17 04:05:17,analysis,outline value props and risks for item_10,item_10
2025-09-17 04:05:17,data,define KPIs and freshness for BI,item_10
2025-09-17 04:05:17,growth,prepare 3 posts + 10 DMs plan,item_10
2025-09-17 04:05:17,pm,timeline + risk register,item_10
2025-09-17 04:05:17,advisor,review blueprint and sign-off,item_10
2025-09-17 04:05:19,research,skim + summarize objectives for item_11,item_11
2025-09-17 04:05:19,analysis,outline value props and risks for item_11,item_11
2025-09-17 04:05:19,data,define KPIs and freshness for BI,item_11
2025-09-17 04:05:19,growth,prepare 3 posts + 10 DMs plan,item_11
2025-09-17 04:05:19,pm,timeline + risk register,item_11
2025-09-17 04:05:19,advisor,review blueprint and sign-off,item_11
2025-09-17 04:05:19,research,skim + summarize objectives for item_12,item_12
2025-09-17 04:05:19,analysis,outline value props and risks for item_12,item_12
2025-09-17 04:05:19,data,define KPIs and freshness for BI,item_12
2025-09-17 04:05:19,growth,prepare 3 posts + 10 DMs plan,item_12
2025-09-17 04:05:19,pm,timeline + risk register,item_12
2025-09-17 04:05:19,advisor,review blueprint and sign-off,item_12
2025-09-17 04:05:19,research,skim + summarize objectives for item_13,item_13
2025-09-17 04:05:19,analysis,outline value props and risks for item_13,item_13
2025-09-17 04:05:19,data,define KPIs and freshness for BI,item_13
2025-09-17 04:05:19,growth,prepare 3 posts + 10 DMs plan,item_13
2025-09-17 04:05:19,pm,timeline + risk register,item_13
2025-09-17 04:05:19,advisor,review blueprint and sign-off,item_13
2025-09-17 04:05:19,research,skim + summarize objectives for item_14,item_14
2025-09-17 04:05:19,analysis,outline value props and risks for item_14,item_14
2025-09-17 04:05:20,data,define KPIs and freshness for BI,item_14
2025-09-17 04:05:20,growth,prepare 3 posts + 10 DMs plan,item_14
2025-09-17 04:05:20,pm,timeline + risk register,item_14
2025-09-17 04:05:20,advisor,review blueprint and sign-off,item_14
2025-09-17 04:05:20,research,skim + summarize objectives for item_15,item_15
2025-09-17 04:05:20,analysis,outline value props and risks for item_15,item_15
2025-09-17 04:05:20,data,define KPIs and freshness for BI,item_15
2025-09-17 04:05:20,growth,prepare 3 posts + 10 DMs plan,item_15
2025-09-17 04:05:20,pm,timeline + risk register,item_15
2025-09-17 04:05:20,advisor,review blueprint and sign-off,item_15
2025-09-17 04:05:20,research,skim + summarize objectives for item_16,item_16
2025-09-17 04:05:20,analysis,outline value props and risks for item_16,item_16
2025-09-17 04:05:20,data,define KPIs and freshness for BI,item_16
2025-09-17 04:05:20,growth,prepare 3 posts + 10 DMs plan,item_16
2025-09-17 04:05:20,pm,timeline + risk register,item_16
2025-09-17 04:05:20,advisor,review blueprint and sign-off,item_16
2025-09-17 04:05:20,research,skim + summarize objectives for item_17,item_17
2025-09-17 04:05:20,analysis,outline value props and risks for item_17,item_17
2025-09-17 04:05:20,data,define KPIs and freshness for BI,item_17
2025-09-17 04:05:20,growth,prepare 3 posts + 10 DMs plan,item_17
2025-09-17 04:05:21,pm,timeline + risk register,item_17
2025-09-17 04:05:21,advisor,review blueprint and sign-off,item_17
2025-09-17 04:05:21,research,skim + summarize objectives for item_18,item_18
2025-09-17 04:05:21,analysis,outline value props and risks for item_18,item_18
